timestep,agent_id,temp_C,fan_speed_%,anomaly_flag,energy_kW,neighbor_adjustment
58,0,26.34487385194439,50.064365272085574,0,2.6996377800879543,0.11958933745984068
58,1,24.558513483286042,62.84651051810455,0,4.023279714267301,-0.43514640551703165
58,2,26.489052477789116,62.06975333192909,0,3.7546458584357643,0.17646793722636223
58,3,25.62268886093331,59.96511364526907,0,2.7795257134685865,-0.42294172086566884
58,4,29.336953274784243,95.69793954222935,1,5.5615214021113735,0.8658448940172194
58,5,24.086648708693197,56.56385507218623,0,2.9225362162881128,-0.06598063382612473
59,0,28.882447810844845,91.96450588127477,1,5.603494671358785,1.495042534178849
59,1,24.180650540536636,62.72354729416465,0,3.7416370265336756,0.285651618080232
59,2,25.917927464153284,57.67665903866088,0,2.8783104475312746,0.07187227122718653
59,3,24.608920462570982,56.690225774838645,0,2.5521530266843957,-0.4738032914679352
59,4,31.326788174703093,85.46141619945625,1,5.277118149358223,-0.6038232792336808
59,5,24.627170798505407,67.45460500969205,0,2.3621187730932816,0.34193356679180864
60,0,24.846311157822846,59.65937744170711,0,3.556199912496299,-0.3665200275840562
60,1,30.91175722789506,89.92922304710599,1,5.155276053922769,0.6885246859571903
60,2,25.28382278573616,52.707081645553714,0,2.5608550566603103,0.2513750860290457
60,3,24.919876738816036,55.23411367471812,0,2.9185304999292137,-0.2530212009280002
60,4,24.327774855474296,65.18796524835928,0,2.6308679241092667,-0.050260157549460005
60,5,24.98290616452125,50.672272003665654,0,2.7011153283408706,-0.4373467965446455
61,0,25.08131543015161,58.22191205201413,0,2.547589443403223,-0.15265667374115732
61,1,25.0535925737799,68.73644924066184,0,3.20637568708164,-0.44774212071397623
61,2,25.707685431890155,69.62594180994493,0,2.6323279445117134,-0.2434699375557522
61,3,25.234846345733303,59.27864973376673,0,2.457367278150638,0.4720053296315371
61,4,24.35326414038129,53.02493657469869,0,2.8738940623033815,-0.2746830700487649
61,5,25.160455357784755,60.46781822748733,0,3.459454939771486,-0.38523112813078253
62,0,24.76356700788276,64.15670194459537,0,3.0609262054306496,0.04353821734264607
62,1,29.833202566114625,89.69392574260094,1,4.748661810244913,1.337094441000847
62,2,24.641295824756895,58.23531083169017,0,3.8040037157200004,0.15097346715095417
62,3,25.016634966140327,66.12807234465679,0,2.708798823508346,-0.04076012240304194
62,4,31.145112797536132,84.02727564271949,1,4.887931252332058,-1.0058809397031123
62,5,25.098136252795836,54.097625483014255,0,3.6498713833878242,0.37783007815204084
63,0,24.711621276636322,59.02478688361976,0,3.2045662003719815,0.4849896561408751
63,1,25.706487821717726,60.77403595905429,0,2.968865121194879,-0.0021874919657097758
63,2,25.83071100458769,57.60840015015125,0,3.20216963728668,0.2756118509253275
63,3,25.09061632843021,55.74275916169151,0,2.424688808673053,0.29285441903383935
63,4,25.950516587765588,57.919409453249095,0,3.2146974492049845,0.4150900684070432
63,5,25.38778625383558,65.86522700876509,0,2.6614573380036504,-0.18323832293247333
64,0,24.787562529585262,69.67042945430444,0,3.1933701952458415,-0.3592884719512416
64,1,24.235901936520516,58.80646836736698,0,3.1694396262373843,0.11529802506980202
64,2,31.529665473629354,96.07207070883071,1,5.257810160364958,1.4013798457775115
64,3,24.150085177482495,67.63855516609289,0,3.1713228388830594,-0.07251031207938485
64,4,25.026179593232566,60.54799244245353,0,2.8932341151942715,0.21935362236915856
64,5,25.155507441261868,53.74823888195164,0,2.8587334828757247,0.35817705315716397
65,0,26.446300927039353,56.287002263674964,0,3.140314070301924,-0.028832101067185367
65,1,23.302516080793126,59.884248945006,0,2.756871205162227,0.32824925243721836
65,2,25.43665373964961,66.51956425416164,0,2.664047641395706,-0.39936252147646667
65,3,24.68659348076494,59.007019578108256,0,2.631035926200599,0.24882633696330647
65,4,23.78524084482821,66.8289510616952,0,3.497541173034526,-0.028712832601835436
65,5,24.2770385114159,63.523551241508684,0,3.1297437126886414,-0.17489598456830102
66,0,24.678346604386665,66.7408225048588,0,3.2097058710572677,-0.22072391154558957
66,1,25.10110366363713,56.10621353393463,0,3.775571599623314,-0.2873556236289039
66,2,29.215785604962896,93.06325581062566,1,5.907457227672724,1.1136134467891559
66,3,25.507777174849416,55.20573715132006,0,3.4438799367824893,0.40719503070582985
66,4,24.226950091387895,58.941110876128505,0,3.0600544465485537,-0.039641728798073705
66,5,23.26186436318877,69.53600657021319,0,3.3389686708601687,-0.3892794066736843
67,0,24.822511276963755,67.16683353598242,0,3.168673787305778,-0.20778176953810223
67,1,25.591048384710003,50.36013111200909,0,3.246146993605221,0.46281035707402596
67,2,25.710930202840768,55.6304239682986,0,2.7892978269380038,0.37275383956612795
67,3,25.29382985072107,51.930689403908815,0,3.735273470718049,-0.258106171741161
67,4,29.875071861858025,86.0253052152,1,5.397536226446638,-0.6082865768741484
67,5,25.76024607357886,67.84604996279305,0,3.68424534903277,-0.31466982047128556
68,0,28.958040679638152,95.8915655740038,1,4.552005400089725,0.24842050525046888
68,1,25.056041730490545,51.272818185732845,0,3.464751321043276,0.33137351438570983
68,2,25.21212442183911,66.58573598633511,0,3.2567722139846205,0.37897890028226733
68,3,22.83741416560061,56.33893175582239,0,3.271150127812363,-0.06540403914128823
68,4,25.708642510081376,58.867600287583755,0,3.0920038095051345,0.10708957871875402
68,5,26.311971623497115,54.74866936749613,0,3.296850996428757,0.012363777545790655
69,0,24.794729655854262,63.04448519090945,0,2.038898426040125,0.4505310525862035
69,1,25.034881957097962,62.68208062752663,0,3.678020416172301,-0.42906778386622657
69,2,24.64832903117458,50.91297491004767,0,2.1168996334469723,-0.3599759024466823
69,3,23.87494602906253,62.215601421515366,0,2.966757770948522,-0.2193167844840257
69,4,24.836051969749402,50.153280652984506,0,3.002747301975615,-0.2809311908981422
69,5,28.432103016522767,86.77721298677503,1,5.703878519369719,0.2161459301079025
70,0,25.301880562210584,57.94030082474383,0,2.9278040844273465,-0.4129072332042285
70,1,24.744756851466704,60.14823877435617,0,2.681589657278604,0.3742225246851758
70,2,24.6807105182378,57.89152151195293,0,2.738841291035375,-0.07817182146116863
70,3,25.213701320809186,62.158104281814076,0,3.2034900092919734,-0.1906272821372179
70,4,25.115894131726044,63.731798269852135,0,2.7540908539372326,-0.3855123619340949
70,5,23.278547678936555,52.42050000970386,0,2.712338672303032,-0.08105220981252459
71,0,25.40953927282342,63.37145293445828,0,2.9326767064151724,0.1786699566725648
71,1,24.92112949417259,62.72192092819084,0,3.007539849177939,0.41328694757623674
71,2,25.305230850071464,52.411168328073806,0,3.2546385303287315,0.4024533072858417
71,3,30.135869890191056,82.84274247586916,1,4.517559916096356,-0.23389721961708299
71,4,27.142487898910716,50.87478144617895,0,2.805739529563731,-0.37699670487625436
71,5,26.01256627269176,63.04583297183879,0,2.6535300607142,0.3456043629899068
72,0,26.472173707873594,55.50762348510837,0,2.701810603175154,-0.19368650122178732
72,1,26.113972240051464,66.44844747336558,0,2.899981394160419,0.35756233766128376
72,2,23.54455365706822,61.643974931882276,0,2.722725269105432,-0.12882757656237243
72,3,25.826036963473324,57.491057740402425,0,3.4506820547310335,-0.3331397983012472
72,4,24.228476596310646,50.50895519811502,0,2.827937345763265,0.14582238628648425
72,5,24.55026557873736,58.19257789790464,0,2.916311250502189,-0.18878250493660642
73,0,23.69688785314039,54.3578510850998,0,3.5089949786394956,0.48803596615559186
73,1,24.352317184062684,59.71179399318795,0,3.169624417785636,-0.4724632801305345
73,2,24.918297247972,50.77992025149823,0,3.163703355038897,-0.46904420908065647
73,3,24.792963149866317,55.78489543945309,0,3.6394588682018867,0.4000831830164807
73,4,24.9252527432664,67.76807344617362,0,3.0915929700244313,0.10294287647946154
73,5,24.914158284796617,57.71023809473844,0,3.179086770324111,-0.1596128957454943
74,0,25.146640169683995,60.83409624820008,0,2.5278828241640423,0.26190181260487
74,1,23.55915381267781,55.18669794634189,0,2.7829304801063914,-0.30537616329512807
74,2,29.369791915338855,85.40495384261567,1,5.949626078799611,0.17312647875013187
74,3,24.141805579408153,58.880874984044056,0,3.09569874564446,0.12623432142106383
74,4,25.23348940960001,61.387547223645655,0,3.3597859884592984,0.12066047982458405
74,5,24.627751634575958,59.510920749736535,0,2.9576206582783455,0.043024583957663176
75,0,25.212709038447468,67.3993831929537,0,3.7076466801053147,-0.3693476561765371
75,1,25.215301552996085,55.515351365027136,0,2.862723089801036,0.37709058101818893
75,2,24.900305763047896,69.6197475632537,0,2.530963356458903,-0.016592564026853385
75,3,23.581574025434495,55.715671110517405,0,3.5047686002855967,-0.29677690891391273
75,4,25.192376999464166,59.84650960002364,0,2.032101901035295,0.07727902923313124
75,5,24.95608479950697,66.55037844212606,0,3.1142216299430627,0.26452779465471765
76,0,25.932644815366707,67.8618041039083,0,2.91821800812591,-0.43754240638092856
76,1,25.47484537782469,62.531850221864204,0,1.8238445461342878,0.42638260673008677
76,2,29.90737387327127,93.75444084861121,1,5.584060436547343,0.5775972946113237
76,3,24.222674612366973,66.0887441535901,0,2.448152734084428,-0.22124012758544698
76,4,24.57150932925967,50.2863055533412,0,3.342646841850271,0.23786951856153005
76,5,24.486814723821638,65.06855844513939,0,3.172769017869576,0.268922782107641
77,0,25.467602572895448,62.27208228474917,0,3.17986236265034,-0.41139528603032094
77,1,24.869546428844988,58.142129782512555,0,2.7020389420774205,-0.4339901558597584
77,2,25.085429754779337,68.95376051928942,0,2.9460925683539525,-0.4276835247420614
77,3,23.48510826643697,51.53724150552327,0,3.0853174829491756,0.0006242680704178216
77,4,24.856631620299687,51.45803670735807,0,3.033005079729276,-0.09712671736736289
77,5,24.384686120170162,66.0696548659377,0,2.6240387595564543,0.4292280536318539
78,0,24.777287063351217,59.528739726875834,0,3.253344525937461,-0.2739710021840003
78,1,25.04794610421306,57.15628168227098,0,3.1109507751832766,0.14781744599052837
78,2,25.006371426117866,58.98699484079284,0,3.401483809524271,0.08586478845351919
78,3,25.1677275322197,54.838633606310594,0,2.803345525747181,0.2139526325065898
78,4,25.189265400700958,60.40339784621502,0,3.547883511187912,-0.3571240386605883
78,5,24.979540550246405,55.68548185855033,0,2.292369638044353,-0.36617163700030686
79,0,24.499047974222748,55.523391156417986,0,3.0061515925488425,0.20697648745571617
79,1,31.35735396942401,80.07639845317166,1,4.870235803802854,0.7227121684562143
79,2,24.781619680064132,55.40786572769051,0,2.688984384062009,0.3427119021605549
79,3,25.21004906320154,58.67634839153059,0,3.0774359645470177,0.409943143854392
79,4,24.947561914575196,57.75297610911294,0,3.7926767225600115,0.1327118787486009
79,5,25.77231798767294,69.32095010257355,0,3.494452288722487,0.261037790250783
80,0,24.15569038632601,52.10729844501713,0,3.42339381741213,0.2818238633449356
80,1,24.8884429794552,69.13599630968572,0,2.8199242940594353,0.0004011457102012228
80,2,23.84681435071218,57.374143417295905,0,2.91621897374037,-0.13018674401282337
80,3,31.070270514071673,88.33008863807758,1,5.733269830224635,1.051044003359686
80,4,24.703527581542037,67.6031347584297,0,3.8415224368509637,-0.2842593208235459
80,5,23.756992987187147,52.732018073023454,0,3.3271558632100113,0.15163976047727656
81,0,25.860140748534768,57.90261815223006,0,2.4525181825761324,0.21320688328261772
81,1,24.737105219400814,57.35571975512306,0,3.241274972432937,-0.4419080479196502
81,2,23.60492150669368,66.70960451484389,0,3.04760736242159,-0.48530661134504616
81,3,24.817120067727984,59.85729168894893,0,2.6022602501565952,-0.0957102527451309
81,4,24.93810208693378,59.28190318907008,0,3.006007690637716,0.4634992408875883
81,5,24.055349747752924,65.47982756305525,0,3.4457286778675487,0.2729214818761151
82,0,24.809843900248286,55.31165665917212,0,3.076893905678092,-0.4824476366333711
82,1,25.08148503620959,56.96191186336576,0,3.619608060598075,-0.1282607050936697
82,2,29.199202110260945,92.9291748327586,1,5.961291665724536,1.0411824809516985
82,3,31.59424241869936,95.66396826597251,1,5.67056418535647,-0.12601272298928556
82,4,24.68333697541467,54.564707269873985,0,2.9281503999059053,-0.2533963650219754
82,5,24.859316476454342,51.15688898894321,0,3.6645880662912074,0.4577898009882039
83,0,25.429672666448916,51.512100812335014,0,3.020650550684483,-0.1343192517386287
83,1,24.69984289574085,62.44827283131993,0,2.8729139612975065,0.28132185574730506
83,2,25.26056588625056,62.71909414327457,0,2.8521657884331453,-0.11183429387300448
83,3,24.35131399103173,68.34971686263981,0,2.4969688564341537,-0.2094954943285796
83,4,25.264052000650096,51.24406452329406,0,3.247970532958322,-0.35269695572102966
83,5,30.523687160916655,88.95346850820837,1,4.701412276353413,1.3738023631703111
84,0,25.00304246089855,63.59240665470216,0,2.3494722584153664,-0.4237607820264355
84,1,24.855686654590073,60.931542840645896,0,3.549139389870612,-0.06718399779053075
84,2,28.662999119280624,88.91083277483781,1,4.8137781981118914,-1.3500629140209637
84,3,24.65660446376107,69.212539510264,0,3.235421307908288,-0.3030742955465716
84,4,25.038369156785237,55.19083566352181,0,3.132737545303406,-0.06300411433437914
84,5,25.151764934088316,69.6235567352459,0,2.735207128881356,-0.30989235021627237
85,0,25.02134484568843,69.54615815983007,0,3.2288371113619685,0.25731020713443886
85,1,26.443478487829395,54.94680631638167,0,2.9236384833090807,0.14061518354888736
85,2,25.18572475979363,65.43253821957215,0,2.5187469591933227,-0.0011043354640580816
85,3,28.03615387631717,87.14058687940025,1,5.8892911026476735,-0.8139696611891737
85,4,24.44346289772144,66.96084179202968,0,2.5663234435910702,0.22886144226994687
85,5,29.714808083945734,80.58339527290529,1,5.221335219904514,0.48730203510320425
86,0,24.39360622198506,68.39062049312099,0,2.373460106814363,0.493255015422964
86,1,31.04403169398157,87.43448132804687,1,5.08868727934422,0.7627949200410682
86,2,25.08041607560653,57.142423186010056,0,3.235092660991977,0.28754908585877925
86,3,23.42391694583053,63.132621474157524,0,3.3570389353197236,-0.2596010871064931
86,4,23.77898320262223,50.778599266513346,0,3.013030230963425,-0.4639811817085736
86,5,24.674370949658577,69.00918341150592,0,3.27452738278268,0.08162229298919355
87,0,25.439384637201318,65.17552507514651,0,4.053688817459983,-0.21750393402714774
87,1,24.84870368737837,65.60731006013764,0,3.3686600447697836,-0.023664266698901204
87,2,25.32722244299411,53.72271795506696,0,2.4697960353270374,-0.16843530093280623
87,3,22.916628914698293,66.21757162015837,0,3.079579258718598,0.335825927910516
87,4,25.829637830991942,63.09301373731909,0,3.296236347241219,-0.34840492519990063
87,5,23.577129932794787,58.50456370875388,0,3.127860730367591,-0.4624289096010926
88,0,25.55218944030422,51.09268840001945,0,1.976652646697159,0.47307816297233285
88,1,24.13020324890976,54.608333242347,0,2.565669948445926,-0.4985261779136886
88,2,25.973898855801306,66.9685075818105,0,3.328222167602549,-0.07737080298639087
88,3,25.9552875224379,66.33558933011273,0,2.6075337875441273,-0.31838603224339734
88,4,26.16778550003035,63.220285084946404,0,2.3119589796208726,-0.42154418368287605
88,5,24.335644474754748,65.61263434851114,0,3.209005642106303,0.08377278051411163
89,0,23.729228367665954,64.28848328142485,0,3.3171739413972428,0.259005282521931
89,1,26.596533991827172,57.38561540431082,0,4.243967422402145,0.4329248625696721
89,2,25.86555364779268,59.23432287626238,0,3.398212987633232,0.42099452109657587
89,3,25.532739401643568,55.48143178684382,0,3.1686346442457825,0.307070903866703
89,4,23.960706684559145,69.57050936778282,0,2.5111152765308313,0.35653722374792685
89,5,25.36621829292151,68.94181334217038,0,3.669796973339015,-0.0037412471176384576
90,0,25.36334653375187,64.68887864151183,0,2.7861067009761635,-0.11564496147586512
90,1,31.355989310872044,80.22835966908147,1,5.555549669443576,1.4107713291781714
90,2,25.619305169295494,66.3425628403117,0,2.5994251693979686,0.04643031607784731
90,3,25.005650526902542,64.369078946451,0,2.735871544210621,0.36264047114917897
90,4,25.19490963762202,57.931073639799266,0,3.554703226452461,-0.36828497142090644
90,5,24.616930035193278,55.80091063924874,0,2.6548896943827516,0.3714140341908543
91,0,24.480486645005005,62.49748199213998,0,3.3088379155901158,0.07174598314374869
91,1,24.704578288603038,60.97717330154712,0,3.0573553869369006,-0.2123672709563218
91,2,25.999824561122885,56.68099931337538,0,2.39396186281774,0.2326990505902804
91,3,24.57135882955816,63.708877664438035,0,2.3170568169628214,-0.16754384285128798
91,4,29.495684188051253,98.88897165388607,1,5.462601595947837,0.5144374460016206
91,5,24.71218508336873,65.01879596726637,0,2.469580925567185,-0.39862710244684085
92,0,24.594339507581196,69.60737481884371,0,2.332619379235581,-0.43249745331617806
92,1,24.815679428635384,64.75769969669213,0,2.630306742292678,0.20455442802744528
92,2,24.113394030547212,55.28552526317279,0,2.3355027349174313,-0.2946670612932002
92,3,24.26251214949975,63.13512126949114,0,2.5984170511674005,0.4685373316998922
92,4,24.933292579780566,51.84133972164951,0,3.074277035896424,0.09904458715038156
92,5,23.96033501045792,50.3022136842895,0,3.3318929671516697,0.46501536945447186
93,0,25.951929117792933,62.20014834158971,0,3.4054702962175454,-0.18709260578635178
93,1,25.814129173474804,68.9346745784679,0,3.108598124330259,-0.39409419559624237
93,2,24.828071715879936,61.75171742218804,0,3.1107173797301155,0.20113959441747364
93,3,24.816487404745576,61.65852113608526,0,2.982609220074455,-0.24689846082039124
93,4,24.912184396947087,66.79603213328853,0,3.198994102922263,-0.31145939425074887
93,5,24.981158279300608,51.85250966102734,0,2.9302582968388657,0.24838434967623135
94,0,23.715627928224762,58.6880663801322,0,2.8243976196515086,0.223447817850001
94,1,30.35781595793879,92.26583369774758,1,5.456532370343903,-0.7739337600573684
94,2,25.287346439353662,50.27491108022691,0,3.227176697230053,-0.2516237396301998
94,3,24.267046467615007,51.250525914856915,0,2.667271116707822,-0.041059483403179664
94,4,26.29198145512892,51.622983570724784,0,3.3988375021978134,0.4514907101767872
94,5,25.399748088242347,68.65421016265523,0,3.1888009083677096,0.044253966113697696
95,0,26.1336163303853,64.7583478670805,0,3.272535801274244,0.021449024166880104
95,1,29.48445175372051,98.41533216926715,1,5.376673364636139,0.11499582976714029
95,2,25.648276012429047,63.329260950536714,0,2.8921433498812554,0.28738702675233285
95,3,23.929115360221402,64.10921660566973,0,3.2771674492126444,-0.0723986662966627
95,4,25.43065921791754,51.28012693217242,0,3.073699165577641,0.3247432373470076
95,5,24.690295480168388,56.02092155668626,0,2.9818355128271046,0.0026312426301304814
96,0,29.96438291753266,98.54221257716854,1,4.6580898271617075,0.793322184226513
96,1,23.994794484576595,53.18984525082717,0,3.325282074699191,-0.33953738572877357
96,2,28.742586819604973,93.28438769977936,1,5.822535917765262,0.9423770567734855
96,3,24.73495329345334,56.19613750644938,0,2.7551053061968998,-0.2500430536023788
96,4,23.28415783795981,57.07578317472872,0,3.21313332031872,0.32855559790608135
96,5,25.439107068253893,69.05630034005011,0,2.8980176825785207,-0.17325745796995917
97,0,25.56610913896679,67.52638866284623,0,3.0036152746049227,-0.3974320374164102
97,1,25.14016913512681,53.877261358737854,0,4.194103601041364,0.3588167711681547
97,2,25.139854215047023,64.9671170733148,0,3.0658620621434274,-0.060789398750282664
97,3,25.378905661449163,53.585065114785614,0,2.6294475480073847,0.1939495905101568
97,4,25.089683957459613,53.22725602110767,0,3.6978556693034728,-0.41644566248931025
97,5,28.662992707860884,97.81711069966293,1,4.862305262552523,-0.43718601834835313
98,0,25.084599583555484,62.15505366191305,0,2.38911203101145,-0.25464768583378894
98,1,29.564131476509594,84.68406741852668,1,4.829330884844703,1.379588408140366
98,2,23.32631421629982,58.578886668602884,0,3.5651336227079566,0.04090500383808082
98,3,24.305365814498906,60.002255041532536,0,3.2138516344489743,-0.08804190496589803
98,4,25.439103075055165,52.307892843578344,0,3.8876805087847113,0.10563788932341145
98,5,24.28372294210958,63.84147294048738,0,2.836759664335912,-0.2937478861638474
99,0,24.894330395584685,60.15610127917558,0,3.07070191732082,-0.08072833883397801
99,1,31.17103245429125,81.38091812629199,1,5.21138253146543,0.18203488481684982
99,2,24.12287801107888,50.19957553316899,0,3.335294751828456,0.22344366235491198
99,3,25.297684378085492,66.86652335575766,0,3.1556636782671714,-0.014905340020459845
99,4,24.808869726412777,53.66884392806869,0,3.572062254623951,0.35497401956147434
99,5,24.359969148481884,57.756521798338625,0,2.974590170153858,0.30353765946260336
100,0,24.779438245663307,60.835219285351265,0,3.376278457529073,0.4680658120507589
100,1,30.593272029808382,81.48210845149734,1,5.063203392699751,0.9114436355803401
100,2,24.137702550898247,57.01041068572324,0,2.724512933430834,-0.1274667262404492
100,3,29.47829679770709,89.2847703947845,1,5.584106628358207,0.4701884541648238
100,4,24.83283667582079,50.10626951336692,0,3.844054232834249,0.30449464243182234
100,5,24.412660960977203,65.3303009906517,0,3.032798222565424,0.08371358773136395
101,0,25.60090467824468,60.360161328092495,0,3.2496285660477904,-0.359675481806485
101,1,26.122695976100154,53.397620121014704,0,3.279161309015611,-0.3050248000997108
101,2,25.28480210338002,65.17430642327841,0,3.087198964266455,0.09715530599030187
101,3,25.15250847301202,62.64782648656775,0,3.3765242323069935,-0.3435232839963994
101,4,24.209735455263626,54.0450836104907,0,3.3732929793262536,-0.18617319177558445
101,5,24.703593521127978,68.15677027767069,0,2.4377731923285433,0.007059646738718284
102,0,25.177812905958593,57.65597528872776,0,2.8082652554236596,0.32183094658535927
102,1,24.47373235691829,63.84717844922116,0,3.3418100908266464,-0.23593801530628122
102,2,23.862394780073974,55.390237245845455,0,3.4420242919211637,-0.3090734149283565
102,3,25.3705650336793,55.29270053850715,0,2.4531448774159017,0.16196894479386859
102,4,25.570102787077143,53.754448113845044,0,3.303818587831217,-0.4116150530154813
102,5,24.193156252739033,50.62298185586782,0,2.2149497233309683,-0.2404235507249508
103,0,31.51674309040499,84.86793366437061,1,5.336005754359512,-1.3830620380166088
103,1,25.543314220350556,67.76236377868071,0,2.879181800204054,-0.17470938163825223
103,2,24.624680775979353,61.534047977155126,0,3.2578512985270787,-0.43274408603263215
103,3,31.99557044813316,86.53278498851822,1,5.622275868073269,0.9199951590804494
103,4,24.922130545069855,52.60161339657894,0,2.7984841663584255,-0.4775741108379449
103,5,25.267087973254828,56.25555978420708,0,3.5725467127324735,0.1543420054927197
104,0,26.067922598274755,50.77876033375331,0,3.2518999513594697,0.3371196278306522
104,1,26.60981635656061,67.28866493736729,0,3.4094838184427925,0.08693650655890706
104,2,26.415017426607537,57.78460943383577,0,2.803142593921599,-0.271124537516501
104,3,25.29411943439314,54.23271797139722,0,2.15998939693935,0.49563110949888345
104,4,25.8947661158783,64.302003225674,0,3.2197262578232912,0.09315821903946819
104,5,29.819057370210643,93.49572604334821,1,5.516297420825527,-0.3806321447328491
105,0,25.001103720806388,63.81767953101645,0,2.4892908191475653,0.19713580589180923
105,1,24.406012613969292,62.71880653653422,0,2.8058776658528526,0.09930211613943773
105,2,24.681836708874467,63.35521183206306,0,3.7279795402198683,0.3373670797701507
105,3,26.24332833657182,66.76309949977285,0,3.3415903906208895,0.3028109348245005
105,4,24.21579105896199,58.0377439978146,0,4.224778786162488,-0.34630895715579546
105,5,25.30905865424925,61.66381608554195,0,2.9182115116055516,0.09284018050811016
106,0,24.35405167882431,62.136939110802786,0,2.940397920254454,0.3809730056396574
106,1,24.095507732049978,67.25993662717744,0,3.2490844895601074,0.38609343531320817
106,2,24.28355512516293,66.0528062470586,0,3.398403463755468,0.4972378999036027
106,3,31.589463463163728,92.45261067197316,1,5.9600739287472315,-0.10497144742071729
106,4,24.854063202278066,51.3403307550242,0,2.806148494398414,0.47534313347907053
106,5,24.83531245529573,51.42069778088004,0,2.7013686613839045,-0.2892068984499714
107,0,23.616081734618522,52.01956213635522,0,2.907635898527378,-0.3325089109058923
107,1,24.950588640111896,55.56736963325313,0,3.1917766072344254,0.2982931972091867
107,2,24.188052154952288,52.593579564484706,0,2.6955254460742095,-0.24353693898323403
107,3,24.63510333802065,54.21013879330686,0,3.0725706480455885,0.3090236402916764
107,4,25.704946674433604,53.098506222868856,0,2.847903377627919,-0.4172631643818101
107,5,25.45850225059296,66.0760978096695,0,2.2856534032263554,-0.36285151184725684
108,0,24.06746272776907,62.47996971057965,0,3.00721665945364,-0.22635958213922835
108,1,24.935520200562593,56.129269360856405,0,2.6667775771996967,0.32238121118535434
108,2,29.67442909967332,89.16862848262876,1,5.587509114448678,0.222862725270633
108,3,25.38565338186831,56.27750993444941,0,3.1474932589270077,0.03802270536390295
108,4,24.052511862150382,59.787850748131774,0,2.8002462805634516,0.24164145183604224
108,5,25.997513372427775,57.22807558134373,0,2.9751983962535875,0.3597946748116456
109,0,24.579070117162008,65.24893917349738,0,2.2142829911057547,-0.3739979721360057
109,1,26.523309271658405,59.792489241004894,0,3.6503835661448254,0.14474524857681859
109,2,23.322659441144165,63.23334519258378,0,3.3455167298278647,-0.35877645662685054
109,3,24.528906538609043,54.374196006471664,0,2.66509502758012,-0.3171622201311829
109,4,25.304305158573047,69.39853050690382,0,2.9236634725426596,0.07126046993709734
109,5,25.974367321844447,57.347814573941406,0,2.7947214541946415,-0.41298278169721125
110,0,25.321248486710175,53.50246280260706,0,3.1873262339756554,0.1727646144124667
110,1,25.326885846161414,54.993379054804606,0,2.8768766115444464,-0.23675265348198882
110,2,31.48267613650207,95.8518962641827,1,5.440993402636017,0.7507972918165269
110,3,23.330378385118344,51.87553052514033,0,2.76615290773712,-0.01386951478507592
110,4,24.475043236089245,68.16869103758751,0,2.70684284570911,-0.03193094576570987
110,5,24.51450785771426,59.74530708200102,0,3.1830746344214207,-0.07001478587894028
111,0,25.93732984942444,53.414167266249606,0,2.8538656187950115,-0.4695363136910399
111,1,25.11300571206997,62.30258281082399,0,2.1477734080771196,0.41060571721442174
111,2,24.47933381949603,50.69823105312447,0,3.0007383820924023,0.051159961916372065
111,3,24.770041984479715,50.49943324234099,0,3.1149315617612037,-0.05096123206987413
111,4,25.199342937371117,55.62099500333778,0,2.642602706444957,-0.326503949644978
111,5,24.63998971360335,65.01539298422111,0,3.5028596867450292,-0.3745137032008493
112,0,25.60326653623238,61.31563109681993,0,2.552690338173888,0.42914471721168734
112,1,25.078454031631157,65.50488103669899,0,3.5183487127452056,-0.2655743999884853
112,2,25.4043234187448,55.30992814858145,0,3.078338098804274,0.11146361122566084
112,3,25.695323673997517,68.94322925800495,0,2.817784189590452,0.38485511769600433
112,4,24.22985037431364,69.26720640892076,0,2.6076051206684325,-0.48971550406430797
112,5,25.700837434023835,69.80217692173731,0,3.589068270300393,-0.18812056423627477
113,0,24.913125623430044,55.22097052469696,0,2.6802606186495974,-0.15661329782235578
113,1,25.51238383616066,51.23616921378445,0,2.9237987576008755,-0.4076394718886215
113,2,24.12367927759261,69.36152762901467,0,3.119356738626522,-0.053285472741479656
113,3,24.85048307347041,63.23827265274023,0,2.347810702513944,0.25117713695404276
113,4,25.69215888640102,66.34815694612219,0,3.066664674822929,0.25704811469862543
113,5,28.027511848878596,84.24894554390946,1,5.495285390870178,-0.26640753335236256
114,0,24.78387200609387,63.82111625478524,0,3.2375706937690576,-0.22836681872563036
114,1,24.576817833548787,58.599152395596434,0,2.577376942895899,0.3309491710550684
114,2,25.183451302747716,55.758906853519846,0,3.6850670851354277,-0.007180415467175405
114,3,23.90534796893375,53.28811058157758,0,3.7949103996923235,-0.3834169254443033
114,4,24.778147154747217,64.66000214445246,0,3.286064960304274,0.15866135493976696
114,5,25.211216065066935,63.14060996468214,0,3.508941400042707,0.39838646658403487
115,0,25.373372987204146,52.08909036200303,0,3.202546791010502,0.07685738113270024
115,1,26.213115244202857,50.64886892094374,0,3.2408473281569936,0.15871763872702216
115,2,23.604535424577392,68.76631457302632,0,3.232897791025504,0.3187402294840508
115,3,23.473753953698086,51.00699053938706,0,2.6558459956881992,-0.4472347421403974
115,4,23.78356694610408,62.279406126504654,0,2.9064339877422185,-0.24714188174988883
115,5,25.86615284310966,66.41392321533559,0,2.8115501392728484,-0.02264960187759868
116,0,25.92285074292789,56.56358965595224,0,2.7925568083878822,-0.290940626293154
